;gender;ethnicity;score;fcollege;mcollege;home;urban;unemp;wage;distance;tuition;education;income;region
4731;female;afam;405.699.996.948.242;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;0.600000023841858;0.257510006427765;14;low;west
4741;female;afam;34.5;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;0.600000023841858;0.257510006427765;12;low;west
4751;female;other;559.900.016.784.668;no;no;yes;no;769.999.980.926.514;889.000.034.332.275;0.800000011920929;0.257510006427765;15;low;west
4761;female;other;487.700.004.577.637;no;no;no;no;769.999.980.926.514;889.000.034.332.275;0.800000011920929;0.257510006427765;13;low;west
4771;female;hispanic;491.100.006.103.516;yes;no;yes;no;769.999.980.926.514;889.000.034.332.275;0.800000011920929;0.257510006427765;13;low;west
4781;male;other;597.999.992.370.605;no;no;yes;no;769.999.980.926.514;889.000.034.332.275;0.800000011920929;0.257510006427765;16;high;west
4791;female;other;467.799.987.792.969;no;no;yes;yes;719.999.980.926.514;889.000.034.332.275;0.300000011920929;0.257510006427765;12;low;west
4801;male;other;623.899.993.896.484;no;no;yes;yes;719.999.980.926.514;889.000.034.332.275;0.300000011920929;0.257510006427765;12;low;west
4811;male;other;573.300.018.310.547;no;yes;yes;yes;719.999.980.926.514;889.000.034.332.275;0.300000011920929;0.257510006427765;12;low;west
4821;male;other;579.500.007.629.395;no;no;yes;no;128.999.996.185.303;889.000.034.332.275;619.999.980.926.514;0.257510006427765;12;low;west
4831;male;other;487.700.004.577.637;yes;no;yes;no;128.999.996.185.303;889.000.034.332.275;619.999.980.926.514;0.257510006427765;13;low;west
4841;male;afam;324.599.990.844.727;no;no;no;no;659.999.990.463.257;889.000.034.332.275;0.699999988079071;0.257510006427765;12;low;west
4851;female;afam;437.700.004.577.637;no;no;no;no;659.999.990.463.257;889.000.034.332.275;0.699999988079071;0.257510006427765;13;low;west
4861;female;afam;37.810.001.373.291;no;no;no;no;659.999.990.463.257;889.000.034.332.275;0.699999988079071;0.257510006427765;12;low;west
4871;male;other;452.200.012.207.031;yes;no;yes;yes;430.000.019.073.486;889.000.034.332.275;0.600000023841858;0.257510006427765;14;low;west
4881;male;other;520.200.004.577.637;no;no;yes;yes;430.000.019.073.486;889.000.034.332.275;0.600000023841858;0.257510006427765;14;low;west
4891;female;other;412.799.987.792.969;no;no;yes;yes;430.000.019.073.486;889.000.034.332.275;0.600000023841858;0.257510006427765;14;high;west
4901;male;other;35.189.998.626.709;no;no;yes;yes;430.000.019.073.486;889.000.034.332.275;0.600000023841858;0.257510006427765;14;high;west
4911;male;other;449.099.998.474.121;no;no;no;yes;430.000.019.073.486;889.000.034.332.275;0.600000023841858;0.257510006427765;12;high;west
4921;female;other;531.399.993.896.484;yes;yes;yes;yes;430.000.019.073.486;889.000.034.332.275;0.600000023841858;0.257510006427765;13;high;west
4931;female;hispanic;550.099.983.215.332;no;no;yes;yes;430.000.019.073.486;889.000.034.332.275;0.600000023841858;0.257510006427765;14;low;west
4941;male;other;574.500.007.629.395;yes;no;yes;yes;430.000.019.073.486;889.000.034.332.275;0.600000023841858;0.257510006427765;16;high;west
4951;female;afam;438.600.006.103.516;no;no;yes;yes;659.999.990.463.257;889.000.034.332.275;0.5;0.257510006427765;15;high;west
4961;female;afam;340.800.018.310.547;no;no;yes;yes;659.999.990.463.257;889.000.034.332.275;0.5;0.257510006427765;12;low;west
4971;female;afam;466.800.003.051.758;no;no;yes;yes;659.999.990.463.257;889.000.034.332.275;0.5;0.257510006427765;15;low;west
4981;male;afam;44.689.998.626.709;no;no;yes;yes;659.999.990.463.257;889.000.034.332.275;0.5;0.257510006427765;12;low;west
4991;female;afam;362.700.004.577.637;no;no;yes;yes;659.999.990.463.257;889.000.034.332.275;0.5;0.257510006427765;12;low;west
5001;female;hispanic;472.799.987.792.969;yes;yes;yes;no;9;889.000.034.332.275;0.300000011920929;0.257510006427765;14;low;west
5011;female;other;61.75;no;no;yes;no;9;889.000.034.332.275;0.300000011920929;0.257510006427765;15;low;west
5021;female;other;559.000.015.258.789;no;no;no;no;9;889.000.034.332.275;0.300000011920929;0.257510006427765;12;low;west
5031;female;other;505.200.004.577.637;no;no;no;no;9;889.000.034.332.275;0.300000011920929;0.257510006427765;13;low;west
5041;female;other;52.75;no;yes;yes;no;9;889.000.034.332.275;0.300000011920929;0.257510006427765;12;high;west
5051;male;other;578.699.989.318.848;no;yes;yes;yes;769.999.980.926.514;889.000.034.332.275;0.400000005960464;0.257510006427765;17;high;west
5061;female;hispanic;371.199.989.318.848;no;no;yes;yes;769.999.980.926.514;889.000.034.332.275;0.400000005960464;0.257510006427765;12;low;west
5071;female;other;551.599.998.474.121;no;no;yes;yes;769.999.980.926.514;889.000.034.332.275;0.400000005960464;0.257510006427765;12;low;west
5081;male;other;530.200.004.577.637;yes;no;yes;yes;659.999.990.463.257;889.000.034.332.275;0.300000011920929;0.257510006427765;16;low;west
5091;female;other;453.899.993.896.484;yes;no;yes;yes;659.999.990.463.257;889.000.034.332.275;0.300000011920929;0.257510006427765;14;low;west
5101;male;hispanic;453.699.989.318.848;yes;no;yes;yes;659.999.990.463.257;889.000.034.332.275;0.300000011920929;0.257510006427765;12;high;west
5111;female;other;53.689.998.626.709;no;no;yes;yes;659.999.990.463.257;889.000.034.332.275;0.300000011920929;0.257510006427765;15;low;west
5121;female;other;632.599.983.215.332;no;no;yes;yes;659.999.990.463.257;889.000.034.332.275;0.300000011920929;0.257510006427765;16;low;west
5131;female;afam;399.099.998.474.121;no;no;yes;yes;659.999.990.463.257;889.000.034.332.275;0.300000011920929;0.257510006427765;12;low;west
5141;female;afam;495.099.983.215.332;no;yes;yes;yes;659.999.990.463.257;889.000.034.332.275;0.300000011920929;0.257510006427765;15;low;west
5151;male;hispanic;380.200.004.577.637;no;no;yes;yes;659.999.990.463.257;889.000.034.332.275;0.600000023841858;0.257510006427765;12;low;west
5161;male;hispanic;500.900.001.525.879;no;no;yes;yes;659.999.990.463.257;889.000.034.332.275;0.600000023841858;0.257510006427765;13;low;west
5171;female;afam;409.300.003.051.758;no;no;no;yes;659.999.990.463.257;889.000.034.332.275;0.600000023841858;0.257510006427765;13;low;west
5181;female;hispanic;565.200.004.577.637;no;no;yes;yes;659.999.990.463.257;889.000.034.332.275;0.600000023841858;0.257510006427765;12;high;west
5191;male;hispanic;514.900.016.784.668;no;no;yes;yes;659.999.990.463.257;889.000.034.332.275;0.600000023841858;0.257510006427765;14;low;west
5201;male;other;357.700.004.577.637;no;no;no;yes;659.999.990.463.257;889.000.034.332.275;0.600000023841858;0.257510006427765;12;low;west
5211;female;hispanic;374.300.003.051.758;no;no;yes;yes;659.999.990.463.257;889.000.034.332.275;0.600000023841858;0.257510006427765;13;low;west
5221;male;hispanic;429.599.990.844.727;no;no;yes;yes;659.999.990.463.257;889.000.034.332.275;0.600000023841858;0.257510006427765;12;low;west
5231;male;hispanic;448.800.010.681.152;no;no;no;yes;659.999.990.463.257;889.000.034.332.275;0.600000023841858;0.257510006427765;12;low;west
5241;male;other;630.699.996.948.242;no;yes;yes;no;390.000.009.536.743;889.000.034.332.275;120.000.004.768.372;0.257510006427765;12;high;west
5251;male;other;612.900.009.155.273;no;no;yes;no;390.000.009.536.743;889.000.034.332.275;120.000.004.768.372;0.257510006427765;14;high;west
5261;male;hispanic;389.900.016.784.668;no;no;no;no;390.000.009.536.743;889.000.034.332.275;120.000.004.768.372;0.257510006427765;13;low;west
5271;female;other;575.800.018.310.547;no;no;yes;no;390.000.009.536.743;889.000.034.332.275;120.000.004.768.372;0.257510006427765;12;high;west
5281;female;other;415.699.996.948.242;yes;no;yes;no;390.000.009.536.743;889.000.034.332.275;120.000.004.768.372;0.257510006427765;12;low;west
5291;female;other;37.310.001.373.291;no;no;no;no;390.000.009.536.743;889.000.034.332.275;120.000.004.768.372;0.257510006427765;12;low;west
5301;male;other;577.000.007.629.395;yes;no;yes;no;390.000.009.536.743;889.000.034.332.275;120.000.004.768.372;0.257510006427765;12;high;west
5311;female;afam;517.099.990.844.727;no;no;yes;yes;680.000.019.073.486;889.000.034.332.275;0.400000005960464;0.257510006427765;13;low;west
5321;female;other;641.699.981.689.453;yes;yes;yes;yes;680.000.019.073.486;889.000.034.332.275;0.400000005960464;0.257510006427765;16;high;west
5331;male;other;560.900.001.525.879;yes;yes;yes;yes;680.000.019.073.486;889.000.034.332.275;0.400000005960464;0.257510006427765;14;high;west
5341;female;other;561.699.981.689.453;no;no;yes;yes;680.000.019.073.486;889.000.034.332.275;0.400000005960464;0.257510006427765;12;high;west
5351;male;other;508.300.018.310.547;no;no;yes;yes;680.000.019.073.486;889.000.034.332.275;0.400000005960464;0.257510006427765;16;low;west
5361;female;afam;34.689.998.626.709;no;no;no;no;819.999.980.926.514;889.000.034.332.275;5;0.257510006427765;12;low;west
5371;female;other;455.200.004.577.637;no;no;yes;no;819.999.980.926.514;889.000.034.332.275;5;0.257510006427765;16;high;west
5381;female;other;64.75;no;no;yes;no;819.999.980.926.514;889.000.034.332.275;5;0.257510006427765;12;low;west
5391;female;other;585.099.983.215.332;yes;no;yes;no;819.999.980.926.514;889.000.034.332.275;5;0.257510006427765;12;low;west
5401;female;hispanic;411.500.015.258.789;no;no;no;no;609.999.990.463.257;840.999.984.741.211;0.800000011920929;0.692840039730072;12;low;west
5411;female;hispanic;489.300.003.051.758;no;no;yes;no;609.999.990.463.257;840.999.984.741.211;0.800000011920929;0.692840039730072;14;low;west
5421;female;hispanic;430.299.987.792.969;no;no;yes;no;609.999.990.463.257;840.999.984.741.211;0.800000011920929;0.692840039730072;12;low;west
5431;female;other;604.500.007.629.395;yes;no;yes;no;118.999.996.185.303;840.999.984.741.211;20;0.692840039730072;16;high;west
5441;female;hispanic;392.999.992.370.605;no;no;no;no;118.999.996.185.303;840.999.984.741.211;20;0.692840039730072;15;low;west
5451;female;hispanic;479.000.015.258.789;no;no;yes;no;118.999.996.185.303;840.999.984.741.211;20;0.692840039730072;14;low;west
5461;female;afam;436.399.993.896.484;no;no;no;no;118.999.996.185.303;840.999.984.741.211;20;0.692840039730072;13;low;west
5471;male;hispanic;520.200.004.577.637;no;no;yes;no;889.999.961.853.027;831.999.969.482.422;0.200000002980232;0.495380014181137;12;low;west
5481;female;hispanic;455.099.983.215.332;no;no;yes;no;889.999.961.853.027;831.999.969.482.422;0.200000002980232;0.495380014181137;13;low;west
5491;female;hispanic;466.100.006.103.516;no;yes;yes;no;889.999.961.853.027;831.999.969.482.422;0.200000002980232;0.495380014181137;12;low;west
5501;female;hispanic;475.999.984.741.211;yes;no;yes;no;889.999.961.853.027;831.999.969.482.422;0.200000002980232;0.495380014181137;16;low;west
5511;female;hispanic;528.199.996.948.242;no;no;yes;no;889.999.961.853.027;831.999.969.482.422;0.200000002980232;0.495380014181137;13;low;west
5521;male;hispanic;584.799.995.422.363;no;yes;yes;no;889.999.961.853.027;831.999.969.482.422;0.200000002980232;0.495380014181137;14;low;west
5531;female;hispanic;42.439.998.626.709;no;yes;no;yes;559.999.990.463.257;955.000.019.073.486;0.300000011920929;0.805999994277954;13;low;west
5541;male;hispanic;458.499.984.741.211;no;no;yes;yes;559.999.990.463.257;955.000.019.073.486;0.300000011920929;0.805999994277954;12;low;west
5551;female;hispanic;359.599.990.844.727;no;no;yes;yes;559.999.990.463.257;955.000.019.073.486;0.300000011920929;0.805999994277954;12;low;west
5561;female;other;40.310.001.373.291;no;no;yes;yes;559.999.990.463.257;955.000.019.073.486;0.300000011920929;0.805999994277954;12;high;west
5571;female;hispanic;395.900.001.525.879;no;no;no;yes;559.999.990.463.257;955.000.019.073.486;0.300000011920929;0.805999994277954;12;low;west
5581;male;hispanic;389.000.015.258.789;no;no;no;yes;559.999.990.463.257;955.000.019.073.486;0.300000011920929;0.805999994277954;12;low;west
5591;female;hispanic;45.25;no;no;yes;yes;559.999.990.463.257;955.000.019.073.486;0.300000011920929;0.805999994277954;12;low;west
5601;female;hispanic;404.300.003.051.758;no;no;no;no;123.000.001.907.349;840.999.984.741.211;6.5;0.692840039730072;12;low;west
5611;female;hispanic;399.599.990.844.727;no;no;yes;no;123.000.001.907.349;840.999.984.741.211;6.5;0.692840039730072;15;low;west
5621;male;hispanic;515.400.009.155.273;no;no;yes;no;123.000.001.907.349;840.999.984.741.211;6.5;0.692840039730072;14;low;west
5631;female;hispanic;420.699.996.948.242;no;no;yes;no;123.000.001.907.349;840.999.984.741.211;6.5;0.692840039730072;16;high;west
5641;female;hispanic;369.199.981.689.453;no;no;yes;no;123.000.001.907.349;840.999.984.741.211;6.5;0.692840039730072;15;low;west
5651;female;hispanic;499.599.990.844.727;no;no;yes;no;123.000.001.907.349;840.999.984.741.211;6.5;0.692840039730072;16;low;west
5661;female;hispanic;406.100.006.103.516;no;no;yes;no;810.000.038.146.973;831.999.969.482.422;3;0.495380014181137;12;high;west
5671;female;hispanic;378.199.996.948.242;no;no;yes;no;810.000.038.146.973;831.999.969.482.422;3;0.495380014181137;12;low;west
5681;male;hispanic;525.900.001.525.879;no;no;yes;no;810.000.038.146.973;831.999.969.482.422;3;0.495380014181137;17;low;west
5691;female;hispanic;600.699.996.948.242;no;no;yes;no;810.000.038.146.973;831.999.969.482.422;3;0.495380014181137;12;low;west
5701;male;hispanic;621.399.993.896.484;no;no;yes;no;810.000.038.146.973;831.999.969.482.422;3;0.495380014181137;16;low;west
5711;male;other;54.560.001.373.291;no;no;yes;no;810.000.038.146.973;831.999.969.482.422;3;0.495380014181137;12;high;west
5721;male;hispanic;382.799.987.792.969;no;no;yes;no;810.000.038.146.973;831.999.969.482.422;3;0.495380014181137;12;low;west
5731;female;hispanic;46.060.001.373.291;no;no;yes;no;810.000.038.146.973;831.999.969.482.422;3;0.495380014181137;12;low;west
5741;male;hispanic;523.499.984.741.211;no;no;no;no;810.000.038.146.973;831.999.969.482.422;3;0.495380014181137;13;low;west
5751;female;hispanic;39.25;no;no;yes;no;810.000.038.146.973;831.999.969.482.422;3;0.495380014181137;14;low;west
5761;female;hispanic;37.439.998.626.709;no;no;yes;no;810.000.038.146.973;831.999.969.482.422;3;0.495380014181137;13;low;west
5771;female;hispanic;438.699.989.318.848;yes;no;yes;no;810.000.038.146.973;831.999.969.482.422;3;0.495380014181137;12;low;west
5781;female;hispanic;504.099.998.474.121;no;no;yes;no;590.000.009.536.743;840.999.984.741.211;2.5;0.692840039730072;14;low;west
5791;female;hispanic;519.599.990.844.727;no;yes;yes;no;630.000.019.073.486;831.999.969.482.422;0.100000001490116;0.495380014181137;14;low;west
5801;male;hispanic;562.200.012.207.031;no;no;yes;no;630.000.019.073.486;831.999.969.482.422;0.100000001490116;0.495380014181137;12;low;west
5811;female;hispanic;517.099.990.844.727;no;no;yes;no;630.000.019.073.486;831.999.969.482.422;0.100000001490116;0.495380014181137;16;high;west
5821;male;hispanic;364.900.016.784.668;no;no;no;no;709.999.990.463.257;955.000.019.073.486;10;0.805999994277954;12;low;west
5831;female;other;482.000.007.629.395;no;no;yes;no;709.999.990.463.257;955.000.019.073.486;10;0.805999994277954;15;low;west
5841;female;hispanic;423.800.010.681.152;no;no;yes;no;709.999.990.463.257;955.000.019.073.486;10;0.805999994277954;12;low;west
5851;female;hispanic;580.200.004.577.637;no;no;no;no;116.000.003.814.697;831.999.969.482.422;6;0.495380014181137;16;low;west
5861;female;other;454.199.981.689.453;no;no;yes;no;116.000.003.814.697;831.999.969.482.422;6;0.495380014181137;12;low;west
5871;female;hispanic;55.25;yes;no;yes;no;116.000.003.814.697;831.999.969.482.422;6;0.495380014181137;16;high;west
5881;female;hispanic;498.899.993.896.484;no;no;yes;no;116.000.003.814.697;831.999.969.482.422;6;0.495380014181137;12;low;west
5891;male;hispanic;370.699.996.948.242;no;no;yes;no;116.000.003.814.697;831.999.969.482.422;6;0.495380014181137;12;low;west
5901;male;other;616.399.993.896.484;no;no;no;no;116.000.003.814.697;831.999.969.482.422;6;0.495380014181137;15;low;west
5911;female;other;544.500.007.629.395;no;no;no;no;116.000.003.814.697;831.999.969.482.422;6;0.495380014181137;12;low;west
5921;female;hispanic;567.099.990.844.727;no;no;no;no;116.000.003.814.697;831.999.969.482.422;6;0.495380014181137;13;low;west
5931;female;hispanic;586.800.003.051.758;no;no;yes;no;116.000.003.814.697;831.999.969.482.422;6;0.495380014181137;16;low;west
5941;male;hispanic;591.199.989.318.848;yes;no;yes;no;116.000.003.814.697;831.999.969.482.422;6;0.495380014181137;16;low;west
5951;female;hispanic;432.799.987.792.969;no;no;yes;no;116.000.003.814.697;831.999.969.482.422;6;0.495380014181137;14;low;west
5961;female;hispanic;45.189.998.626.709;no;no;yes;no;111.999.998.092.651;831.999.969.482.422;0;0.495380014181137;13;low;west
5971;female;hispanic;485.999.984.741.211;no;no;yes;no;111.999.998.092.651;831.999.969.482.422;0;0.495380014181137;13;low;west
5981;female;hispanic;478.699.989.318.848;yes;no;yes;no;111.999.998.092.651;831.999.969.482.422;0;0.495380014181137;16;low;west
5991;female;other;478.699.989.318.848;no;no;yes;no;111.999.998.092.651;831.999.969.482.422;0;0.495380014181137;12;low;west
6001;male;hispanic;38.310.001.373.291;no;no;yes;no;111.999.998.092.651;831.999.969.482.422;0;0.495380014181137;13;low;west
6011;female;hispanic;39;no;no;yes;no;111.999.998.092.651;831.999.969.482.422;0;0.495380014181137;12;low;west
6021;female;hispanic;545.499.992.370.605;no;no;yes;no;111.999.998.092.651;831.999.969.482.422;0;0.495380014181137;13;low;west
6031;female;hispanic;443.300.018.310.547;no;no;yes;no;111.999.998.092.651;831.999.969.482.422;0;0.495380014181137;12;low;west
6041;male;hispanic;512.999.992.370.605;no;no;yes;no;111.999.998.092.651;831.999.969.482.422;0;0.495380014181137;14;low;west
6051;male;hispanic;484.000.015.258.789;no;no;yes;no;111.999.998.092.651;831.999.969.482.422;0;0.495380014181137;13;low;west
6061;male;other;409.099.998.474.121;no;no;no;no;8;840.999.984.741.211;7;0.692840039730072;12;low;west
6071;male;hispanic;519.700.012.207.031;no;no;yes;no;8;840.999.984.741.211;7;0.692840039730072;12;low;west
6081;male;hispanic;448.300.018.310.547;no;no;yes;no;8;840.999.984.741.211;7;0.692840039730072;12;low;west
6091;female;other;484.099.998.474.121;no;no;yes;no;8;840.999.984.741.211;7;0.692840039730072;12;low;west
6101;female;hispanic;452.700.004.577.637;no;no;yes;no;8;840.999.984.741.211;7;0.692840039730072;12;low;west
6111;female;other;508.499.984.741.211;no;no;no;no;8;840.999.984.741.211;7;0.692840039730072;13;high;west
6121;male;hispanic;477.799.987.792.969;yes;no;yes;no;8;840.999.984.741.211;7;0.692840039730072;13;low;west
6131;female;other;594.599.990.844.727;yes;yes;yes;no;8;840.999.984.741.211;7;0.692840039730072;12;high;west
6141;female;hispanic;467.000.007.629.395;no;no;yes;no;8;840.999.984.741.211;7;0.692840039730072;12;low;west
6151;female;hispanic;434.099.998.474.121;no;no;yes;no;8;840.999.984.741.211;7;0.692840039730072;13;low;west
6161;male;other;594.199.981.689.453;yes;no;yes;no;8;840.999.984.741.211;7;0.692840039730072;15;low;west
6171;male;hispanic;510.400.009.155.273;no;no;no;no;8;840.999.984.741.211;7;0.692840039730072;13;low;west
6181;male;other;622.099.990.844.727;no;no;yes;yes;609.999.990.463.257;840.999.984.741.211;0.600000023841858;0.692840039730072;14;low;west
6191;male;other;45.310.001.373.291;no;no;yes;yes;609.999.990.463.257;840.999.984.741.211;0.600000023841858;0.692840039730072;12;low;west
6201;female;afam;335.800.018.310.547;no;no;yes;yes;609.999.990.463.257;840.999.984.741.211;0.600000023841858;0.692840039730072;14;low;west
6211;female;other;484.700.012.207.031;no;no;yes;yes;609.999.990.463.257;840.999.984.741.211;0.600000023841858;0.692840039730072;12;low;west
6221;male;other;524.099.998.474.121;yes;no;yes;yes;609.999.990.463.257;840.999.984.741.211;0.600000023841858;0.692840039730072;13;low;west
6231;female;hispanic;560.800.018.310.547;no;no;yes;yes;609.999.990.463.257;840.999.984.741.211;0.600000023841858;0.692840039730072;14;low;west
6241;female;hispanic;390.299.987.792.969;no;no;yes;yes;609.999.990.463.257;840.999.984.741.211;0.600000023841858;0.692840039730072;13;low;west
6251;male;hispanic;397.700.004.577.637;yes;no;no;no;111.999.998.092.651;831.999.969.482.422;2.5;0.495380014181137;12;low;west
6261;female;hispanic;411.300.010.681.152;no;no;yes;no;111.999.998.092.651;831.999.969.482.422;2.5;0.495380014181137;12;low;west
6271;male;hispanic;455.999.984.741.211;no;no;yes;no;111.999.998.092.651;831.999.969.482.422;2.5;0.495380014181137;12;low;west
6281;female;hispanic;437.200.012.207.031;no;no;yes;no;111.999.998.092.651;831.999.969.482.422;2.5;0.495380014181137;12;low;west
6291;female;hispanic;404.500.007.629.395;no;no;yes;no;111.999.998.092.651;831.999.969.482.422;2.5;0.495380014181137;13;high;west
6301;female;hispanic;446.300.010.681.152;no;no;yes;no;111.999.998.092.651;831.999.969.482.422;2.5;0.495380014181137;12;low;west
6311;female;hispanic;486.100.006.103.516;no;no;yes;no;111.999.998.092.651;831.999.969.482.422;2.5;0.495380014181137;15;low;west
6321;female;other;46;no;no;yes;no;111.999.998.092.651;831.999.969.482.422;2.5;0.495380014181137;16;low;west
6331;female;hispanic;454.599.990.844.727;no;no;yes;no;123.000.001.907.349;831.999.969.482.422;680.000.019.073.486;0.495380014181137;12;low;west
6341;male;hispanic;430.099.983.215.332;no;no;yes;no;123.000.001.907.349;831.999.969.482.422;680.000.019.073.486;0.495380014181137;12;low;west
6351;male;hispanic;379.599.990.844.727;no;no;yes;no;123.000.001.907.349;831.999.969.482.422;680.000.019.073.486;0.495380014181137;12;low;west
6361;male;hispanic;517.099.990.844.727;no;no;yes;no;123.000.001.907.349;831.999.969.482.422;680.000.019.073.486;0.495380014181137;13;low;west
6371;male;hispanic;396.100.006.103.516;no;no;no;no;123.000.001.907.349;831.999.969.482.422;680.000.019.073.486;0.495380014181137;12;low;west
6381;female;hispanic;466.599.998.474.121;no;no;yes;no;123.000.001.907.349;831.999.969.482.422;680.000.019.073.486;0.495380014181137;15;low;west
6391;female;hispanic;433.499.984.741.211;no;no;yes;no;680.000.019.073.486;840.999.984.741.211;5;0.692840039730072;12;low;west
6401;male;hispanic;392.999.992.370.605;no;no;yes;no;680.000.019.073.486;840.999.984.741.211;5;0.692840039730072;12;low;west
6411;female;hispanic;436.399.993.896.484;no;no;yes;no;680.000.019.073.486;840.999.984.741.211;5;0.692840039730072;13;low;west
6421;female;hispanic;426.100.006.103.516;no;no;yes;no;680.000.019.073.486;840.999.984.741.211;5;0.692840039730072;14;low;west
6431;female;other;550.900.001.525.879;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;120.000.004.768.372;0.257510006427765;13;low;west
6441;male;hispanic;556.199.989.318.848;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;120.000.004.768.372;0.257510006427765;16;low;west
6451;female;hispanic;437.299.995.422.363;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;120.000.004.768.372;0.257510006427765;14;low;west
6461;female;other;41;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;120.000.004.768.372;0.257510006427765;12;high;west
6471;female;other;370.400.009.155.273;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;120.000.004.768.372;0.257510006427765;12;low;west
6481;male;other;568.199.996.948.242;yes;no;no;no;659.999.990.463.257;889.000.034.332.275;0.400000005960464;0.257510006427765;15;low;west
6491;male;other;650.400.009.155.273;yes;no;yes;no;659.999.990.463.257;889.000.034.332.275;0.400000005960464;0.257510006427765;15;low;west
6501;male;hispanic;553.899.993.896.484;no;no;no;no;659.999.990.463.257;889.000.034.332.275;0.400000005960464;0.257510006427765;12;low;west
6511;male;hispanic;520.699.996.948.242;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;0.400000005960464;0.257510006427765;14;high;west
6521;female;hispanic;549.599.990.844.727;no;no;no;no;659.999.990.463.257;889.000.034.332.275;0.400000005960464;0.257510006427765;15;low;west
6531;male;other;649.199.981.689.453;yes;no;yes;no;659.999.990.463.257;889.000.034.332.275;0.400000005960464;0.257510006427765;16;high;west
6541;male;hispanic;514.900.016.784.668;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;0.400000005960464;0.257510006427765;14;low;west
6551;female;hispanic;542.599.983.215.332;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;0.400000005960464;0.257510006427765;12;low;west
6561;female;hispanic;362.299.995.422.363;no;no;yes;no;680.000.019.073.486;889.000.034.332.275;1.5;0.257510006427765;12;low;west
6571;female;afam;490.800.018.310.547;no;no;yes;no;680.000.019.073.486;889.000.034.332.275;1.5;0.257510006427765;14;high;west
6581;female;other;469.300.003.051.758;no;yes;yes;no;680.000.019.073.486;889.000.034.332.275;1.5;0.257510006427765;15;high;west
6591;female;hispanic;474.300.003.051.758;no;no;yes;no;680.000.019.073.486;889.000.034.332.275;1.5;0.257510006427765;14;low;west
6601;female;other;538.600.006.103.516;yes;yes;yes;no;680.000.019.073.486;889.000.034.332.275;1.5;0.257510006427765;14;low;west
6611;male;other;649.100.036.621.094;no;no;yes;no;680.000.019.073.486;889.000.034.332.275;1.5;0.257510006427765;16;low;west
6621;male;hispanic;424.700.012.207.031;no;no;yes;no;680.000.019.073.486;889.000.034.332.275;1.5;0.257510006427765;15;low;west
6631;female;other;546.199.989.318.848;no;yes;no;no;680.000.019.073.486;889.000.034.332.275;1.5;0.257510006427765;14;high;west
6641;female;afam;469.599.990.844.727;no;no;yes;no;680.000.019.073.486;889.000.034.332.275;1.5;0.257510006427765;14;low;west
6651;female;other;574.799.995.422.363;no;no;yes;no;680.000.019.073.486;889.000.034.332.275;1.5;0.257510006427765;15;low;west
6661;female;hispanic;484.799.995.422.363;no;no;no;no;680.000.019.073.486;889.000.034.332.275;1.5;0.257510006427765;13;low;west
6671;female;hispanic;39.5;no;no;yes;no;680.000.019.073.486;889.000.034.332.275;1.5;0.257510006427765;12;low;west
6681;female;hispanic;412.000.007.629.395;no;no;no;no;680.000.019.073.486;889.000.034.332.275;1.5;0.257510006427765;13;low;west
6691;male;other;543.899.993.896.484;no;no;yes;no;680.000.019.073.486;889.000.034.332.275;1.5;0.257510006427765;12;low;west
6701;male;hispanic;458.400.001.525.879;no;no;yes;no;680.000.019.073.486;889.000.034.332.275;1.5;0.257510006427765;16;low;west
6711;male;other;449.199.981.689.453;no;no;yes;no;680.000.019.073.486;889.000.034.332.275;1.5;0.257510006427765;12;high;west
6721;female;hispanic;504.700.012.207.031;no;no;yes;no;680.000.019.073.486;889.000.034.332.275;1.5;0.257510006427765;15;low;west
6731;male;hispanic;437.000.007.629.395;no;no;yes;no;680.000.019.073.486;889.000.034.332.275;1.5;0.257510006427765;14;low;west
6741;male;other;607.099.990.844.727;no;no;yes;no;680.000.019.073.486;889.000.034.332.275;1.5;0.257510006427765;16;low;west
6751;female;hispanic;371.199.989.318.848;no;no;no;no;680.000.019.073.486;889.000.034.332.275;1.5;0.257510006427765;12;low;west
6761;male;other;504.300.003.051.758;no;no;yes;no;680.000.019.073.486;889.000.034.332.275;1.5;0.257510006427765;13;low;west
6771;female;other;529.199.981.689.453;no;no;yes;no;680.000.019.073.486;889.000.034.332.275;1.5;0.257510006427765;14;low;west
6781;male;hispanic;378.499.984.741.211;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;1;0.257510006427765;13;low;west
6791;male;hispanic;548.400.001.525.879;no;no;no;no;659.999.990.463.257;889.000.034.332.275;1;0.257510006427765;12;low;west
6801;female;hispanic;495.699.996.948.242;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;1;0.257510006427765;14;low;west
6811;female;hispanic;475.299.987.792.969;no;no;yes;no;659.999.990.463.257;889.000.034.332.275;1;0.257510006427765;14;low;west
